-17.335181498225595	3.2753962395247527
-14.406310221885377	-4.256149033852978
-10.222208398542207	-9.277179216104813
-7.29333712220199	-12.62453267093936
-4.364465845861773	-15.971886125773906
3.166917436155927	-18.063982035045512
10.698300718173627	-19.737658762462786
14.882402541516782	-23.92185058100597
18.229684000191327	-26.850784853986212
22.83219600586881	-31.034976672529396
30.363579287886495	-32.29023421809235
37.47655238756988	-31.453395854383714
42.49747457558169	-30.19813830882076
46.68157639892485	-27.68762321769485
