-19.845642592231485	35.493673242307324
-17.335181498225595	40.48528332583501
-13.98790003955105	44.25105596252388
-11.47743894554516	46.76157105364979
-10.222208398542207	50.52734369033868
-8.548567669204942	52.619439599610274
-8.966977851539255	57.222050600007776
-11.895849127879472	60.56940405484232
-15.243130586554004	55.96679305444482
-17.753591680559907	52.619439599610274
-21.10087313923444	49.690505326630046
-24.448154597908967	46.76157105364979
-26.958615691914872	44.25105596252388
-29.88748696825509	42.577379235106605
-31.561127697592354	40.066864143980695
-33.65317860926393	37.13792987100047
-35.3268193386012	34.62741477987456
-37.8372804326071	31.698480506894327
-38.67410079727573	29.606384597622736
-36.16363970326984	28.7695462339141
-32.81635824459531	28.35112705205978
-29.05066660358645	27.932707870205448
-26.121795327246232	28.35112705205978
