40.400393448481054	4.115845231662377
34.54272439198397	5.371061678139469
28.68505533548685	7.463089088934623
22.827386278989778	3.6974397495033458
17.806527087706556	5.371061678139469
12.367262963816401	8.299900053252685
6.091188974712367	8.718305535411716
1.4887347160360775	4.115845231662377
-4.787339273067943	-2.9970479650411477
-3.950529407854077	-6.344291822313394
-3.950529407854077	-10.94675212606272
-1.0216948796055192	-15.96761791197109
3.162354446463823	-17.641239840607213
8.601618570353978	-17.222834358448182
11.112048165995589	-21.40688918003849
14.459287626851065	-21.82529466219752
11.948858031209454	-25.172538519469768
11.948858031209454	-28.519782376742015
13.6224777616372	-31.44862075185523
