-8.13015748687063	-38.98494112776146
0.2380461598157097	-39.40336030961578
11.11671090050794	-36.89284521848986
10.698300718173629	-26.85078485398621
14.045582176848155	-22.66659303544301
20.740145094197217	-25.177108126568925
26.17947746454334	-19.319239580608468
30.36357928788649	-17.227143671336876
26.59788764687765	-12.20611348908504
20.740145094197217	-7.603502488687539
20.740145094197217	2.438557875816116
19.90332472952859	7.878007239922269
12.790351629845205	8.714845603630906
6.93260907716477	14.15429496773706
-1.8540047518558824	20.01216351369752
-5.619696392864725	24.614774514095032
-11.895849127879472	25.03319369594935
-16.498361133556955	26.288451241512306
-21.51928332156875	24.196355332240717
-26.958615691914872	24.614774514095032
-29.05066660358645	24.614774514095032
